,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,TCI_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus,msto
17,208.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,221.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,234.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,247.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,260.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,273.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,286.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,299.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,312.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,325.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,338.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,351.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,364.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,377.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,390.0,57.8,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,403.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,416.0,57.6,46.0,48.4,46.9,39.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,429.0,57.8,46.0,48.4,46.9,38.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,442.0,57.6,46.0,48.4,46.9,38.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,455.0,57.6,46.0,48.4,46.9,38.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,26.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
